ID,Question,Answers,Documents
5abc386a55429959677d6a55,"What American film actress, best known for her role as Valerie Harper's younger sister in Rhoda, also starred in the 1992 film ""This is My Life""?",['Julie Kavner'],"['This Is My Life (Carly Simon album)', 'This Is My Life (Carly Simon album)', 'Julie Kavner', 'Julie Kavner']"
5a77755955429967ab105192,What British intelligence officer worked as a double agent for the Soviet Union and was recruited by Arnold Deutsch?,['Kim Philby'],"['Arnold Deutsch', 'Arnold Deutsch', 'Kim Philby']"
5ab9c3ac554299131ca423f9,"Anna Guseva is a Russian distance swimmer, she competed in the Women's marathon 10 kilometre, finishing in 10th place, in which 2012 major international multi-sport event celebrated in the tradition of the Olympic Games, as governed by the International Olympic Committee (IOC)?",['2012 Summer Olympics'],"['Anna Guseva', '2012 Summer Olympics']"
5a7f2eab554299306751367f,"An early style of Blues music originated in a region that some people call, ""The most southern place on Earth"", what is the name of that region?",['Mississippi Delta'],"['Peavey Delta Blues 115', 'Mississippi Delta']"
5a7dbb8d5542990b8f503a4e,"Which tennis player, Marion Bartoli or Geoff Masters, had a more prominent career in singles tennis matches?",['Marion Bartoli'],"['Marion Bartoli', 'Geoff Masters', 'Geoff Masters']"
5a7f617855429969796c1a1d,"Walla Crag is a fell in the English Lake District, near Keswick, and a subsidiary top of  Bleaberry Fell is a fell in the Lake District in Cumbria, England, with a height of what?",['590 metres'],"['Bleaberry Fell', 'Bleaberry Fell', 'Walla Crag']"
5a7e36c8554299495941992e,On the field of what school district do the Southern Maine Rebels play Football,['Portland Public Schools district.'],"['Southern Maine Rebels', 'Southern Maine Rebels', 'Deering High School']"
5ae21da05542994d89d5b35a,Who is the author of the fairy tale that the 1948 movie by the Archers is based on?,['Hans Christian Andersen'],"['Powell and Pressburger', 'Powell and Pressburger', 'The Red Shoes (1948 film)']"
5adcffa05542992c1e3a24fd,Are Rays from the Rose Cross and The Freeman both magazines?,['yes'],"['Rays from the Rose Cross', 'The Freeman']"
5ae05efd55429924de1b70c5,Lee Tae-im had a role in the 2014 action noir film directed by whom?,['Park Sang-jun'],"['Lee Tae-im', 'For the Emperor']"
5ac2fb9d554299677310266f,"What organization did the author of ""Physics for Future Presidents"" found in 2010?",['Berkeley Earth'],"['Physics for Future Presidents', 'Richard A. Muller']"
5ae0888a554299603e41841f,"What kind of political party was nicknamed Tory Action and had a British army officer, barrister, and politician as a member?",['British Conservative Party'],"['Tory Action', 'Airey Neave']"
5a7221d255429971e9dc92b8,"Which associate of George Popham was known as, the ""Father of English Colonization in North America,""? ",['Sir Ferdinando Gorges'],"['George Popham', 'George Popham', 'Ferdinando Gorges', 'Ferdinando Gorges']"
5a8c5c275542996e8ac88a7a,"Swearnet: The Movie actor Mike Smith is best known for his role in the tv series ""Trailer Park Boys"" as a character named what?",['Bubbles'],"['Swearnet: The Movie', 'Mike Smith (actor)']"
5ae7d774554299540e5a5662,In what year was the physicist after whom the van der Waals forces were named born?,['1837'],"['Van der Waals force', 'Johannes Diderik van der Waals']"
5a7c677a55429935c91b5190,"When was the writer of ""Public Speaking and Influencing Men In Business"" born?","['November 24, 1888']","['Public Speaking and Influencing Men in Business', 'Dale Carnegie']"
5ae4b34d55429913cc2044d4,"Which actress, from Enid, Oklahoma, portrayed Lucy Coe in the ABC Daytime soap operas ""General Hospital"" and ""Port Charles""?",['Lynn Herring'],"['Lucy Coe', 'Lucy Coe', 'Lynn Herring']"
5abb4022554299642a094a7a,Rossif Sutherland's half brother earned numerous awards for which show on Fox?,['24'],"['Rossif Sutherland', 'Kiefer Sutherland']"
5a7cb77a55429907fabef00f,"Which dog is bigger, the Neapolitan Mastiff or the Bedlington Terrier?",['Neapolitan Mastiff'],"['Neapolitan Mastiff', 'Bedlington Terrier']"
5ade96e55542997c77adee75,Dorothea von Salviati's father-in-law was born on what date?,['6 May 1882'],"['Dorothea von Salviati', 'Wilhelm, German Crown Prince']"
5a78aee6554299148911f91f,What is the full name of the Portuguese footballer who kicked the winning goal in the 2004 Coupe de France Final?,['Pedro Miguel Carreiro Resendes'],"['2004 Coupe de France Final', 'Pauleta']"
5adde7075542997dc790709b,"What American former federal prosecutor lost the Republican nomination for the seat in a runoff on July 22, 2014 to Barry Loudermilk? ",['Bob Barr'],"['Barry Loudermilk', 'Bob Barr']"
5add4d175542995b365fab03,Which song did Metallica release in 1991 from their fifth album that is one of their most well known?,['Enter Sandman'],"['Metallica (album)', 'Enter Sandman', 'Enter Sandman']"
5abcecf955429959677d6b4b,Which United States Secretary of Energy has hosted the Texas Conference for Women?,['Rick Perry'],"['Texas Conference for Women', 'Rick Perry']"
5ac2e08555429921a00ab0a0,"According to the 2010 census, what was the population of the county in which Loma, Montana is located?","['5,813']","['Loma, Montana', 'Chouteau County, Montana']"
5a73b5995542992d56e7e38d,"Which battle ended first, Battle of the Bulge or Battle of Anzio?",['Battle of Anzio'],"['Battle of the Bulge', 'Battle of Anzio']"
5adc89555542994d58a2f63a,Buckner Building was slightly damaged by a 9.2 earthquake that occurred on which day ?,"['on Good Friday, March 27']","['Buckner Building', '1964 Alaska earthquake']"
5ae5530c5542992663a4f1cd,What boxing title did Walter Matthysse's brother hold from 2012 to 2013?,['WBC interim super lightweight title'],"['Walter Matthysse', 'Lucas Matthysse']"
5ae1b0ac5542997283cd223a,What channel aired the stand up special Buddies by Dave Chappelle in 1996?,['ABC'],"['Buddies (TV series)', 'Dave Chappelle']"
5a85e3dd5542994775f60685,"What activity, restricted or banned in many countries, was the business of the murder victim of the ""Pink Skirt Murder""?",['Online gambling'],"['Murder of Adam Anhang', 'Murder of Adam Anhang', 'Online gambling']"
5a866a525542991e7718164c,Which team the player belongs to after which  Ahmad Khormali wears pyjama-like tracksuit bottoms while playing? ,['Szombathelyi Haladás'],"['Ahmad Khormali', 'Ahmad Khormali', 'Gábor Király']"
5a8c31f8554299240d9c20d5,"Both Arthur C. Clarke and John Richardson are noted literary figures, the first as a science fiction author and the second as a reviewer for which publication?",['The New Observer'],"['Arthur C. Clarke', 'John Richardson (art historian)', 'John Richardson (art historian)']"
5a71041c5542994082a3e4c5,"Which canal supplies a Hydropower plant, Alexandria Canal or Edison Sault Power Canal?",['Edison Sault Power Canal'],"['Alexandria Canal (Virginia)', 'Edison Sault Power Canal']"
5a749da855429929fddd8481,The 45-member male choir from South Australia was featured in which South Australian newspaper?,['South Australian Register'],"['Tanunda Liedertafel', 'Tanunda Liedertafel', 'South Australian Register']"
5a8dec9f55429917b4a5bcde,what kind of music is in Vanessa and King Priam?,['opera'],"['Vanessa (opera)', 'King Priam']"
5ae79acf5542997ec27276b4,Who produced the 1984 British biographical drama film about the Khmer Rouge that was directed by the same person that directed You and I?,['David Puttnam'],"['You and I (2011 film)', 'The Killing Fields (film)']"
5a8cef5255429941ae14df53,When was the member of Dillard & Clark who also played in the Byrds born?,['1944'],"['Dillard &amp; Clark', 'Gene Clark']"
5ae52e1a55429908b632654c,"Which EGOT winning American composer composed Sunshine, Lollipops and Rainbows?",['Marvin Hamlisch'],"['Sunshine, Lollipops and Rainbows', 'Marvin Hamlisch']"
5ae4f1e055429960a22e021a,"Which of the actors starred in ""Apollo 18"" was born in November 1975?",['Warren Christie'],"['Gonzalo López-Gallego', 'Warren Christie']"
5ab2c441554299545a2cfa68,The namesake of Amundsen Bay reached the South Pole in what year?,['1911'],"['Amundsen Bay', 'Roald Amundsen']"
5ae222ad5542994d89d5b36b,What is most often the purpose of the genre of literature that Jackboots on Whitehall belongs in?,['constructive social criticism'],"['Jackboots on Whitehall', 'Satire']"
5ae3ee815542995ad6573ca5,How far north of the centre of Melbourne is the zoo where Queenie the elephant gave rides for children for 40 years located?,['4 km'],"['Queenie (elephant)', 'Melbourne Zoo']"
5a8e59435542990e94052ae2,How far is the Radar Operations Center (ROC) from downtown Oklahoma City? ,['20 mi'],"['Radar Operations Center', 'Radar Operations Center', 'Norman, Oklahoma']"
5ae3159655429928c42395df,What was the founder of the Material World Charitable Foundation often referred to as?,['the quiet Beatle'],"['Material World Charitable Foundation', 'George Harrison']"
5ae11ea95542997b2ef7d0dc,The 1996 Air Force Falcons finished the season with a 5–3 record in in an American collegiate athletic conference formed on what date?,"['July 27, 1962']","['1996 Air Force Falcons football team', '1996 Air Force Falcons football team', 'Western Athletic Conference']"
5ab3fe0355429976abd1bd19,"Up to His Neck is a 1954 British comedy film directed by John Paddy Carstairs, Rakiki was played by which English comedy actress of stage, radio and screen, born on 7 February 1922?","['Josephine Edwina ""Hattie"" Jacques']","['Up to His Neck', 'Hattie Jacques']"
5a8904825542997e5c09a6f3,Are Semiarundinaria and Choisya in the same family?,['no'],"['Semiarundinaria', 'Choisya']"
5a76b4bd5542993735360176,"What Italian-Canadian actor best known for his roles on ""Reign"",starred in a Canadian comedy web series?",['Giacomo Keaton Gianniotti'],"['Backpackers (web series)', 'Giacomo Gianniotti', 'Giacomo Gianniotti']"
5abd431955429924427fcf55,"Frank Schaeffer, son of the late Edith Schaeffer, wrote which acclaimed novels? ","['""Portofino"", ""Zermatt"", and ""Saving Grandma"".']","['Edith Schaeffer', 'Frank Schaeffer']"
5add67cf5542992200553afb, The 2012 Olympic hunger summit was held at the official residence and office of who?,['First Lord of the Treasury'],"['2012 Olympic hunger summit', '10 Downing Street']"
5a89d6cf5542993b751ca9a9,Were both Armor for Sleep and Stone Sour formed in New Jersey?,['no'],"['Stone Sour', 'Armor for Sleep']"
5ab1d8e65542993be8fa9854,What was the full name of the leader of the band that Tommy Duncan was a part of?,['James Robert Wills'],"['Tommy Duncan', 'Bob Wills']"
5a7151945542994082a3e7c4,Santa Rosa de Leales is a settlement in which most most densly populated province in Argentina?,['Tucumán Province'],"['Santa Rosa de Leales', 'Tucumán Province']"
5a8122295542995ce29dcbbe,The bridge crossing the Nemunas River is named after which Lithuanian painter and writer?,['Mikalojus Konstantinas Čiurlionis'],"['M. K. Čiurlionis Bridge', 'M. K. Čiurlionis Bridge', 'Mikalojus Konstantinas Čiurlionis']"
5adca43b5542994ed6169bb6,Which Australian mammalogist wrote Chasing Kangaroos ,['Timothy Fridtjof'],"['Chasing Kangaroos', 'Tim Flannery']"
5a7cdcf555429907fabef050,Cooper pairs were first described by an American physicist born in what year?,['1930'],"['Cooper pair', 'Leon Cooper']"
5a85d3c95542996432c570f3,Were Julia Alvarez and Raymond Queneau novelists?,['yes'],"['Raymond Queneau', 'Julia Alvarez']"
5a8f63785542992414482aa5,The main battle tank that Centurion ARV Mk II was based on was used introduced in what year?,['1945'],"['Centurion ARV Mk II', 'Centurion (tank)']"
5a7148c55542994082a3e763,WHAT 1904 PLAY DID JEROME ROBBINS WORK ON?,['Peter Pan'],"['Jerome Robbins', 'Peter Pan (1954 musical)']"
5ab57d05554299637185c5af,Terri Lynn Land lost the general election to a politician who was the U.S. Representative for what?,"[""Michigan 's 14 congressional district""]","['Terri Lynn Land', 'Terri Lynn Land', 'Gary Peters (politician)', 'Gary Peters (politician)']"
5a9062a155429916514e749f,"Viscount Grant, also known as Gable, who was the winner of the title of Best In Show at the Crufts dog show in 1987, was the Afghan Hound is a hound that is distinguished by its thick, fine, silky coat and its tail with a ring curl at the end, selectively bred for its unique features in the cold mountains of which country?",['Afghanistan'],"['Viscount Grant', 'Afghan Hound', 'Afghan Hound']"
5ae691115542996d980e7c05,What is the name of this song by English rock band the Beatles that was introduced for the first time on American radio by Marsha Albert?,['I Want to Hold Your Hand'],"['Marsha Albert', 'I Want to Hold Your Hand']"
5ae31f015542992decbdcddf,Dark Light is a studio album by the gothic rock band from what city?,['Helsinki'],"['Dark Light (HIM album)', 'HIM (Finnish band)']"
5ae3c4595542990afbd1e1c9,Were both Georges Bataille and Edward Abbey both writing about political views?,['no'],"['Georges Bataille', 'Edward Abbey']"
5adc8c2d55429947ff173996,Are both Yan'an and Hunchun in the same Chinese province ?,['no'],"[""Yan'an"", 'Hunchun']"
5a7581a05542992d0ec05fac,Chris Taylor stared in a film directed by who?,['Joel Silberg'],"['Chris Taylor (music producer)', 'Chris Taylor (music producer)', ""Breakin'""]"
5ac499ef5542997ea680ca94,"In 2013, what was the population of the city in which Cosimo Ulivelli was mainly active?","['383,083']","['Cosimo Ulivelli', 'Florence']"
5ac27b8a55429921a00aafad,On which date was the treaty signed by the Ottoman government rebelled against by The Turkish National Movement?,['10 August 1920'],"['Turkish National Movement', 'Turkish National Movement', 'Turkish National Movement', 'Treaty of Sèvres']"
5a8604cd554299211dda2a38,The first four minute mile was ran by an athlete who also worked as an academic and what other profession?,['physician'],"['Four-minute mile', 'Roger Bannister']"
5a7615dd5542994ccc9186c5,"Which is based on the series ""Fung Wan,"" Storm Rider Clash of the Evils or Fresh Pretty Cure!?",['Storm Rider Clash of the Evils'],"['Storm Rider Clash of the Evils', 'Storm Rider Clash of the Evils', 'Fresh Pretty Cure!']"
5ac4f95255429924173fb52f,Who played the role of British historian Michael Aris in the film The Lady ?,['David Thewlis'],"['The Lady (2011 film)', 'Michael Aris']"
5add31b75542992ae4cec4e5,What is the author that wrote Adam Bede a foremost practitioner of?,"['Marriage plot is a term used, often in academic circles, to categorize a storyline that recurs in novels most prominently and more recently in films.']","['Marriage plot', 'George Eliot', 'George Eliot']"
5a80a8e35542996402f6a5d5,Eric Radomski is a producer an co-creator of a series that premiered on what television channel?,['Disney XD'],"['Eric Radomski', 'Eric Radomski', 'Eric Radomski', 'Avengers Assemble (TV series)', 'Avengers Assemble (TV series)']"
